Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status,total unit sold
6419,2023-03-19,USA,las vegas,lv01,36.1699,-115.1398,Safa,Jaridiun,SAFA.JARIDIUN@MAIL.COM,5913594748,Smart Speaker,Google Nest,Nest Audio,J302,1,99.0,3.96,True,99.0
6420,2023-03-19,Syria,damascus,ds02,33.5146,36.3084,Lama,Alsaedi,lama.alsaedi@mail.com,5925001112,Smartphone,Apple iPhone,iPhone 13 Pro Max,K964,1,1299.0,25.98,True,1299.0
6421,2023-03-19,USA,las vegas,lv01,36.1699,-115.1398,Ahmad,Almisri,AHMAD.ALMISRI@MAIL.COM,5436596324,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,X915,6,1199.0,143.88,False,7194.0
6422,2023-03-19,United Arab Emirates,dubai,db02,25.2048,55.2708,Fatima,Nhl,fatima.nhl@mail.com,5683691929,Smartwatch,Garmin Fenix,Garmin Fenix 6S,Y314,1,499.0,0.0,True,499.0
6423,2023-03-19,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Sabah,Jzayrly,Sabah.jzayrly@mail.com,5754038986,Headphones,Sennheiser HD,Sennheiser HD 450BT,K624,1,129.0,10.32,True,129.0
6424,2023-03-19,Egypt,cairo,cr02,30.0444,31.2357,Faras,Daly,faras.daly@mail.com,5635836797,Smartphone,OnePlus,OnePlus 10 Pro,M210,1,999.0,99.9,True,999.0
6425,2023-03-20,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Muhamad,Alhusayn,muhamad.alhusayn@mail.com,5275520186,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,Q992,1,599.0,47.92,True,599.0
6426,2023-03-20,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,Dania,Mareiun,Dania.mareiun@mail.com,5357611621,Smart Speaker,Sonos One,Sonos Move,L412,9,399.0,215.46,True,3591.0
6427,2023-03-20,Egypt,asyut,at01,27.1809,31.1837,Muhamad,Aldhahabi,muhamad.aldhahabi@mail.com,5293602783,Gaming Console,Sony PlayStation,PlayStation 3,I470,1,199.0,9.95,False,199.0
6428,2023-03-20,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Muwmin,Shhybr,Muwmin.shhybr@mail.com,5973598460,Smartphone,Apple iPhone,iPhone SE,P939,1,399.0,0.0,False,399.0
6429,2023-03-20,USA,new york,ny01,40.7128,-74.006,Hasan,Salih,Hasan.salih@mail.com,5939339227,Gaming Console,Sony PlayStation,PlayStation 5,S855,1,499.0,0.0,True,499.0
6430,2023-03-20,USA,las vegas,lv01,36.1699,-115.1398,Lobnaa,Dulul,lobnaa.dulul@mail.com,5216229376,VR Headset,HTC Vive,HTC Vive Cosmos Elite,Z125,1,899.0,17.98,True,899.0
6431,2023-03-20,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Tala,Ahmad,tala.ahmad@mail.com,5929192498,Tablet,Lenovo Tab,Lenovo Tab M7,E437,1,79.0,3.95,False,79.0
6432,2023-03-20,Syria,homs,hs01,34.7326,36.7136,Abd allatif,Shams,Abd Allatif.shams@mail.com,5128757308,Smartwatch,Samsung Galaxy,Galaxy Watch 4,Y493,1,349.0,34.9,True,349.0
6433,2023-03-20,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Mazin,Tutwnji,mazin.tutwnji@mail.com,5436467464,Smart Speaker,Amazon Echo,Echo Show 8,P255,2,129.0,18.06,True,258.0
6434,2023-03-20,Syria,aleppo,al01,36.2021,37.1343,Majd,Zarie,MAJD.ZARIE@MAIL.COM,5965657831,Laptop,HP Pavilion,HP Pavilion 15,C854,1,799.0,31.96,True,799.0
6435,2023-03-20,France,paris,ps02,48.8566,2.3522,Muhamad,Salayk,Muhamad.salayk@mail.com,5442507244,VR Headset,Valve Index,Valve Index VR Kit 2,K140,2,1199.0,143.88,False,2398.0
6436,2023-03-20,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Muhamad,Marzuq,MUHAMAD.MARZUQ@MAIL.COM,5087837253,VR Headset,Oculus Quest,Oculus Quest 3,U858,4,599.0,23.96,True,2396.0
6437,2023-03-20,Egypt,cairo,cr02,30.0444,31.2357,Ahmad,Mshati,ahmad.mshati@mail.com,5206441727,Smartphone,Apple iPhone,iPhone 12,J087,1,899.0,26.97,True,899.0
6438,2023-03-20,Egypt,cairo,cr03,30.0444,31.2357,Muhamad,Aldahan,Muhamad.aldahan@mail.com,5925200229,Laptop,Dell XPS,XPS 15,Y295,2,1599.0,63.96,False,3198.0
6439,2023-03-20,United Arab Emirates,dubai,db02,25.2048,55.2708,Bilal,Khalid,BILAL.KHALID@MAIL.COM,5582890823,VR Headset,Sony PlayStation,PlayStation VR,L562,1,299.0,20.93,True,299.0
6440,2023-03-20,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Rahaf,Alshshatim,rahaf.alshshatim@mail.com,5728579249,Smartwatch,Samsung Galaxy,Galaxy Watch 4,J768,1,349.0,27.92,True,349.0
6441,2023-03-20,Egypt,asyut,at01,27.1809,31.1837,Khalil,Almasri,Khalil.almasri@mail.com,5388954188,Gaming Console,Microsoft Xbox,Xbox Series X,P617,1,499.0,4.99,True,499.0
6442,2023-03-20,France,paris,ps01,48.8566,2.3522,Muhamad,Almisri,muhamad.almisri@mail.com,5716213066,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,Z817,11,299.0,230.23,False,3289.0
6443,2023-03-20,Egypt,cairo,cr02,30.0444,31.2357,Zunar,Tutwnji,Zunar.tutwnji@mail.com,5340940229,Digital Camera,Canon EOS,Canon EOS R6,A058,5,2499.0,749.7,True,12495.0
6444,2023-03-20,USA,washington,wh01,38.9072,-77.0369,Muhamad,Murad,muhamad.murad@mail.com,5872538960,Digital Camera,Panasonic Lumix,Panasonic Lumix ZS200,B938,2,799.0,47.94,False,1598.0
6445,2023-03-20,USA,las vegas,lv02,36.1673,-115.1492,Ali,Dahbur,ALI.DAHBUR@MAIL.COM,5581683314,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,W493,1,39.0,3.12,True,39.0
6446,2023-03-20,Egypt,asyut,at01,27.1809,31.1837,Sarih,Alrifaei,Sarih.alrifaei@mail.com,5691727946,Smart Speaker,Bose Home Speaker,Bose Home Speaker 300,W472,1,199.0,19.9,False,199.0
6447,2023-03-20,Egypt,asyut,at01,27.1809,31.1837,Fadi,Alkhuriu,fadi.alkhuriu@mail.com,5879317666,Headphones,Anker Soundcore,Anker Soundcore Life Q35,R159,1,129.0,11.61,True,129.0
6448,2023-03-20,Morocco,casablanca,cs01,33.5731,7.5898,Abdalmjid,Qareush,Abdalmjid.qareush@mail.com,5205348143,Smartwatch,Huawei Watch,Huawei Watch GT 3 Pro,R236,1,349.0,34.9,True,349.0
6449,2023-03-20,Egypt,asyut,at01,27.1809,31.1837,Ahmad,Salah aldiyn,ahmad.salah aldiyn@mail.com,5801251386,Smart Speaker,Harman Kardon,Harman Kardon Allure,R820,1,249.0,2.49,True,249.0
6450,2023-03-20,USA,las vegas,lv02,36.1673,-115.1492,Sandurana,Hamid,SANDURANA.HAMID@MAIL.COM,5501826247,Gaming Console,Sony PlayStation,PlayStation 5,C780,1,499.0,49.9,True,499.0
6451,2023-03-20,USA,washington,wh01,38.9072,-77.0369,Muhamad,Ghrz aldiyn,MUHAMAD.GHRZ ALDIYN@MAIL.COM,5102636165,Headphones,Sennheiser HD,Sennheiser HD 800 S,L106,1,1699.0,169.9,False,1699.0
6452,2023-03-20,Saudi Arabia,dammam,dm01,26.3927,49.9777,Anwar,Dahbur,Anwar.dahbur@mail.com,5249583376,Gaming Console,Microsoft Xbox,Xbox Series S,A306,2,299.0,59.8,True,598.0
6453,2023-03-20,USA,new york,ny03,40.7498,-73.9814,Muhamad,Shakir,muhamad.shakir@mail.com,5547248263,Smartphone,Google Pixel,Google Pixel 5a,U290,1,499.0,29.94,True,499.0
6454,2023-03-20,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,Ali,Fawaz,ali.fawaz@mail.com,5164449738,Tablet,Apple iPad,iPad Air,Z409,1,649.0,58.41,True,649.0
6455,2023-03-20,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Iad,Shakir,IAD.SHAKIR@MAIL.COM,5941785404,Headphones,Sennheiser HD,Sennheiser HD 450BT,X358,1,129.0,5.16,False,129.0
6456,2023-03-20,Saudi Arabia,riyadh,rd03,24.7743,46.7386,Bidralidin,Altaynawi,BIDRALIDIN.ALTAYNAWI@MAIL.COM,5339130565,Gaming Console,Sony PlayStation,PlayStation 3 Slim,J501,2,199.0,11.94,True,398.0
6457,2023-03-20,USA,new york,ny03,40.7498,-73.9814,Jihad,Shiah,Jihad.shiah@mail.com,5305188275,VR Headset,HTC Vive,HTC Vive Focus 3,J345,1,799.0,7.99,True,799.0
6458,2023-03-20,Syria,aleppo,al01,36.2021,37.1343,Shahad,Aleuryan,SHAHAD.ALEURYAN@MAIL.COM,5288067845,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,Y523,1,99.0,5.94,True,99.0
6459,2023-03-20,USA,las vegas,lv01,36.1699,-115.1398,Iin,Alkhlf,IIN.ALKHLF@MAIL.COM,5204973617,Smartwatch,Samsung Galaxy,Galaxy Watch Active 2,P826,1,249.0,9.96,True,249.0
6460,2023-03-20,Egypt,cairo,cr02,30.0444,31.2357,Muhamad,Alhindi,muhamad.alhindi@mail.com,5688332042,Laptop,Lenovo Legion,Lenovo Legion 5,Y998,1,1099.0,109.9,True,1099.0
6461,2023-03-20,Saudi Arabia,riyadh,rd01,24.7136,46.6753,Ibrahim,Damrani,IBRAHIM.DAMRANI@MAIL.COM,5769028396,Gaming Console,Microsoft Xbox,Xbox One X,X918,1,299.0,5.98,True,299.0
6462,2023-03-20,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Lylas,Sybea,LYLAS.SYBEA@MAIL.COM,5835276747,Headphones,Jabra Elite,Jabra Elite 85t,C631,6,229.0,13.74,True,1374.0
6463,2023-03-20,USA,washington,wh01,38.9072,-77.0369,Darin,Murad,Darin.murad@mail.com,5709578691,VR Headset,Oculus Rift S,Oculus Rift 2,B938,2,499.0,59.88,False,998.0
6464,2023-03-20,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Ghada,Ebdalwahd,Ghada.ebdalwahd@mail.com,5361162734,Digital Camera,Sony Alpha,Sony Alpha A6400,R389,1,899.0,26.97,True,899.0
6465,2023-03-20,France,paris,ps01,48.8566,2.3522,Qasim,Jdwe,Qasim.jdwe@mail.com,5471497464,Smart Speaker,Sonos One,Sonos One SL,H130,1,179.0,17.9,True,179.0
6466,2023-03-20,Egypt,asyut,at01,27.1809,31.1837,Ali,Allibad,ALI.ALLIBAD@MAIL.COM,5824482005,Tablet,Apple iPad,iPad Air,R385,1,649.0,38.94,False,649.0
6467,2023-03-20,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Daniah,Alkhalid,DANIAH.ALKHALID@MAIL.COM,5213156040,Smart Speaker,Apple HomePod,Apple HomePod mini,R621,1,99.0,9.9,True,99.0
6468,2023-03-20,USA,las vegas,lv01,36.1699,-115.1398,Omar,Hamdu,omar.hamdu@mail.com,5520232866,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,F510,2,299.0,11.96,False,598.0
6469,2023-03-20,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Lwy,Almisri,Lwy.almisri@mail.com,5573665098,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,Z074,3,299.0,62.79,False,897.0
6470,2023-03-20,Saudi Arabia,riyadh,rd03,24.7743,46.7386,Ahmad,Damrani,Ahmad.damrani@mail.com,5313276409,Smart Speaker,Bose Home Speaker,Bose Home Speaker 300,C308,2,199.0,11.94,True,398.0
6471,2023-03-20,Syria,aleppo,al01,36.2021,37.1343,Malik,Jawish,MALIK.JAWISH@MAIL.COM,5469771305,Digital Camera,Sony Alpha,Sony Alpha A7 III,E274,3,1999.0,179.91,True,5997.0
6472,2023-03-20,Syria,aleppo,al01,36.2021,37.1343,Muhamad,Eurul,Muhamad.eurul@mail.com,5272873116,Smart Speaker,Google Nest,Nest Audio,S935,1,99.0,0.99,True,99.0
6473,2023-03-20,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Maria,Almisri,MARIA.ALMISRI@MAIL.COM,5946977569,Smartwatch,Samsung Gear,Samsung Gear S4,T231,1,349.0,6.98,True,349.0
6474,2023-03-20,Syria,homs,hs01,34.7326,36.7136,Muwmin,Nahlawi,muwmin.nahlawi@mail.com,5534685324,Laptop,Lenovo ThinkPad,ThinkPad X13,J885,1,999.0,39.96,False,999.0
6475,2023-03-20,Egypt,asyut,at01,27.1809,31.1837,Abd alrazzaq,Almisri,Abd Alrazzaq.almisri@mail.com,5416878898,VR Headset,HP Reverb,HP Reverb G2,W669,2,599.0,35.94,False,1198.0
6476,2023-03-20,Egypt,cairo,cr02,30.0444,31.2357,Muhamad,Murad,muhamad.murad@mail.com,5270456055,Fitness Tracker,Fitbit Charge,Fitbit Charge 3,G229,1,99.0,7.92,True,99.0
6477,2023-03-20,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Abdalmjid,Albarghali,Abdalmjid.albarghali@mail.com,5295397118,VR Headset,Oculus Quest,Oculus Quest 3,E229,1,599.0,11.98,True,599.0
6478,2023-03-20,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Bayan,Sabagh,BAYAN.SABAGH@MAIL.COM,5174637243,Headphones,Sennheiser HD,Sennheiser HD 450BT,V472,1,129.0,12.9,True,129.0
6479,2023-03-20,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Rima,Eala aldiyn,rima.eala aldiyn@mail.com,5238935694,Smart Speaker,Google Nest Hub,Google Nest Hub (2nd Gen),S190,3,99.0,11.88,True,297.0
6480,2023-03-20,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Samiah,Eurman,SAMIAH.EURMAN@MAIL.COM,5236256371,VR Headset,HP Reverb G2 Omnicept,HP Reverb G2 Omnicept,Y270,1,799.0,31.96,True,799.0
6481,2023-03-20,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Mazin,Alssati,mazin.alssati@mail.com,5174182222,Smartwatch,Samsung Gear,Samsung Gear Fit 4,F376,1,199.0,19.9,True,199.0
6482,2023-03-20,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,Labanaa,Tasbihji,Labanaa.tasbihji@mail.com,5462162379,Gaming Console,Sony PlayStation,PlayStation 4 Slim,K406,3,299.0,35.88,False,897.0
6483,2023-03-20,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Qasim,Albazir,Qasim.albazir@mail.com,5267123776,Digital Camera,Canon EOS,Canon EOS M50 Mark II,P437,1,649.0,6.49,False,649.0
6484,2023-03-20,USA,new york,ny03,40.7498,-73.9814,Anwar,Muhamad,ANWAR.MUHAMAD@MAIL.COM,5425143826,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,I470,10,649.0,129.8,True,6490.0
6485,2023-03-20,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Layzaan,Mazlum,layzaan.mazlum@mail.com,5981095101,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,Z674,1,99.0,5.94,False,99.0
6486,2023-03-20,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Susin,Altibae,Susin.altibae@mail.com,5706945128,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,T567,13,99.0,25.74,True,1287.0
6487,2023-03-20,USA,washington,wh01,38.9072,-77.0369,Iad,Suirkili,iad.suirkili@mail.com,5861000855,Tablet,Lenovo Tab,Lenovo Tab M7,W669,1,79.0,7.9,False,79.0
6488,2023-03-20,Syria,aleppo,al01,36.2021,37.1343,Tariq,Hajl,TARIQ.HAJL@MAIL.COM,5660524731,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,R426,8,99.0,23.76,True,792.0
6489,2023-03-20,Saudi Arabia,riyadh,rd01,24.7136,46.6753,Diea,Alkhayr,DIEA.ALKHAYR@MAIL.COM,5672550280,Digital Camera,Canon EOS,Canon EOS R6,C308,2,2499.0,99.96,True,4998.0
6490,2023-03-20,Egypt,cairo,cr02,30.0444,31.2357,Zaydun,Ratib,ZAYDUN.RATIB@MAIL.COM,5991354651,Digital Camera,Fujifilm X Series,Fujifilm X100V,Z144,3,1399.0,167.88,False,4197.0
6491,2023-03-20,USA,new york,ny02,40.7312,-73.9998,Asra,Litansdurfr,asra.litansdurfr@mail.com,5498844169,Smartphone,OnePlus,OnePlus 9 Pro,J302,1,899.0,62.93,True,899.0
6492,2023-03-20,USA,new york,ny01,40.7128,-74.006,Anwar,Eammar,ANWAR.EAMMAR@MAIL.COM,5042246912,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,Z612,1,1799.0,179.9,True,1799.0
6493,2023-03-20,France,paris,ps01,48.8566,2.3522,Muayid,Rinkusi,Muayid.rinkusi@mail.com,5135900518,Laptop,Lenovo ThinkPad,ThinkPad X13,Z817,1,999.0,59.94,False,999.0
6494,2023-03-20,USA,las vegas,lv01,36.1699,-115.1398,Lwna,Ubuerar,LWNA.UBUERAR@MAIL.COM,5629195303,VR Headset,HTC Vive,HTC Vive Cosmos,B938,1,699.0,20.97,True,699.0
6495,2023-03-20,Saudi Arabia,jeddah,jd03,21.4858,39.1925,Jihan,Taliea,jihan.taliea@mail.com,5394849006,Tablet,Microsoft Surface,Surface Pro 7,P344,3,799.0,119.85,True,2397.0
6496,2023-03-20,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,Jihad,Zakariaa,jihad.zakariaa@mail.com,5531429156,Laptop,Lenovo Legion,Lenovo Legion 7i,H890,1,1499.0,149.9,False,1499.0
6497,2023-03-20,France,paris,ps01,48.8566,2.3522,Ayham,Dulul,ayham.dulul@mail.com,5300706395,Gaming Console,Retro Console,Sega Genesis Mini,S691,1,79.0,5.53,True,79.0
6498,2023-03-20,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Muhamad,Eurul,Muhamad.eurul@mail.com,5255062446,VR Headset,HTC Vive,HTC Vive Cosmos Elite,H574,1,899.0,89.9,True,899.0
6499,2023-03-20,Egypt,cairo,cr03,30.0444,31.2357,Muhamad,Kahulus,muhamad.kahulus@mail.com,5351133363,Digital Camera,Nikon Z Series,Nikon Z50,X358,2,799.0,63.92,False,1598.0
6500,2023-03-20,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Ahmad,Alriys,AHMAD.ALRIYS@MAIL.COM,5258435743,Gaming Console,Microsoft Xbox,Xbox 360,Z948,1,149.0,14.9,True,149.0
6501,2023-03-20,USA,las vegas,lv01,36.1699,-115.1398,Muhamad,Siedih,MUHAMAD.SIEDIH@MAIL.COM,5356988400,Smartwatch,Apple Watch,Apple Watch Series 7,Q832,1,399.0,7.98,False,399.0
6502,2023-03-20,Egypt,cairo,cr02,30.0444,31.2357,Ahmad,Qbany,Ahmad.qbany@mail.com,5097818193,Laptop,Lenovo ThinkPad,ThinkPad X13,C308,1,999.0,59.94,False,999.0
6503,2023-03-20,Syria,aleppo,al01,36.2021,37.1343,Ahmad,Alkhayr,ahmad.alkhayr@mail.com,5440916180,Digital Camera,Sony Cyber-shot,Sony Cyber-shot HX99,P040,1,499.0,49.9,False,499.0
6504,2023-03-20,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,Ghazal,Muhamad,Ghazal.muhamad@mail.com,5169442887,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,I811,4,1999.0,159.92,True,7996.0
6505,2023-03-20,Syria,damascus,ds02,33.5146,36.3084,Muhamad,Eali,muhamad.eali@mail.com,5633683560,Tablet,Apple iPad,"iPad Pro 12.9""",K140,3,999.0,239.76,False,2997.0
6506,2023-03-20,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Ayham,Salayk,Ayham.salayk@mail.com,5157583615,Smartphone,Xiaomi Mi,Xiaomi Mi 12,W669,1,799.0,15.98,True,799.0
6507,2023-03-20,France,paris,ps01,48.8566,2.3522,Muhamad,Hutayniun,MUHAMAD.HUTAYNIUN@MAIL.COM,5889086661,Tablet,Apple iPad,iPad Air,J212,1,649.0,19.47,True,649.0
6508,2023-03-20,United Arab Emirates,fujairah,fj01,25.1286,56.3242,Abdalrahmin,Zarzur,Abdalrahmin.zarzur@mail.com,5833433355,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,U372,1,249.0,12.45,True,249.0
6509,2023-03-20,USA,new york,ny01,40.7128,-74.006,Ahmad,Jawish,AHMAD.JAWISH@MAIL.COM,5370142156,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),N346,1,129.0,5.16,True,129.0
6510,2023-03-20,Saudi Arabia,aseer,as01,18.2311,42.5004,Muhamad,Abu,Muhamad.abu@mail.com,5339560961,Tablet,Apple iPad Pro,"iPad Pro 12.9"" (5th Gen)",K044,1,1099.0,0.0,True,1099.0
6511,2023-03-20,Morocco,casablanca,cs01,33.5731,7.5898,Daniah,Alsyqly,Daniah.alsyqly@mail.com,5182293187,Digital Camera,Fujifilm X Series,Fujifilm X100V,C793,1,1399.0,55.96,True,1399.0
6512,2023-03-20,Morocco,casablanca,cs01,33.5731,7.5898,Salwaa,Qadish,Salwaa.qadish@mail.com,5630145278,Headphones,Anker Soundcore,Anker Soundcore Life Q30,P436,1,79.0,6.32,True,79.0
6513,2023-03-20,Syria,homs,hs01,34.7326,36.7136,Mahir,Karishati,MAHIR.KARISHATI@MAIL.COM,5530558188,Smart Speaker,Google Nest Hub,Google Nest Hub Max,Y449,1,229.0,16.03,True,229.0
6514,2023-03-20,France,paris,ps02,48.8566,2.3522,Fatima,Murad,FATIMA.MURAD@MAIL.COM,5831526288,Laptop,HP Envy,Envy 15,L028,1,1199.0,71.94,False,1199.0
6515,2023-03-20,USA,las vegas,lv02,36.1673,-115.1492,Samir,Zaqzuq,Samir.zaqzuq@mail.com,5560405472,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,N346,4,249.0,49.8,False,996.0
6516,2023-03-20,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Rahaf,Alaleppoy,rahaf.alaleppoy@mail.com,5015777652,Gaming Console,Microsoft Xbox,Xbox Series X,C854,1,499.0,44.91,False,499.0
6517,2023-03-20,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Ibrahim,Sharaf,Ibrahim.sharaf@mail.com,5847121495,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,E715,1,39.0,1.56,True,39.0
6518,2023-03-20,Saudi Arabia,jeddah,jd03,21.4858,39.1925,Mahir,Zaza,mahir.zaza@mail.com,5220964300,Smartphone,Apple iPhone,iPhone 13 Pro Max,R252,1,1299.0,51.96,False,1299.0
6519,2023-03-20,Egypt,cairo,cr02,30.0444,31.2357,Kholoud,Darakal,kholoud.darakal@mail.com,5379678617,Digital Camera,Fujifilm X Series,Fujifilm X-T4,Q040,1,1699.0,33.98,True,1699.0
6520,2023-03-20,United Arab Emirates,dubai,db01,25.2048,55.2708,Rami,Qadish,rami.qadish@mail.com,5255603051,Smartphone,Xiaomi Redmi,Xiaomi Redmi 10,U244,3,199.0,0.0,True,597.0
6521,2023-03-20,USA,new york,ny02,40.7312,-73.9998,Ahmad,Raft,Ahmad.raft@mail.com,5031885909,Gaming Console,Sony PlayStation,PlayStation 3 Slim,I470,2,199.0,39.8,True,398.0
6522,2023-03-20,Saudi Arabia,aseer,as01,18.2311,42.5004,Ruaa,Alnajar,RUAA.ALNAJAR@MAIL.COM,5502815582,Gaming Console,Microsoft Xbox,Xbox Series X,G229,2,499.0,9.98,True,998.0
6523,2023-03-20,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Khalil,Alaya,Khalil.alaya@mail.com,5123197375,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,E484,1,299.0,23.92,False,299.0
6524,2023-03-20,Egypt,asyut,at01,27.1809,31.1837,Muhamad,Alkhuriu,Muhamad.alkhuriu@mail.com,5408457541,Smartphone,Google Pixel,Google Pixel 6 Pro,Q992,4,899.0,107.88,False,3596.0
6525,2023-03-21,Morocco,casablanca,cs01,33.5731,7.5898,Jihad,Khitab,Jihad.khitab@mail.com,5605092354,Headphones,Jabra Elite,Jabra Elite 75t,J112,1,179.0,12.53,True,179.0
6526,2023-03-21,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Thamir,Alealiu,thamir.alealiu@mail.com,5023200284,Smartwatch,Huawei Watch,Huawei Watch GT 3 Pro,Y449,1,349.0,6.98,True,349.0
6527,2023-03-21,Syria,aleppo,al01,36.2021,37.1343,Mazin,Almisri,mazin.almisri@mail.com,5130240024,Tablet,Apple iPad,"iPad Pro 12.9""",F715,1,999.0,69.93,True,999.0
6528,2023-03-21,Syria,homs,hs01,34.7326,36.7136,Rawan,Suirkili,RAWAN.SUIRKILI@MAIL.COM,5546230823,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),R159,2,249.0,19.92,True,498.0
6529,2023-03-21,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Muhamad,Almala,Muhamad.almala@mail.com,5634367049,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,J302,4,649.0,233.64,True,2596.0
6530,2023-03-21,Egypt,cairo,cr03,30.0444,31.2357,Majd,Ghunum,majd.ghunum@mail.com,5312726188,Smartphone,Google Pixel,Google Pixel 6 Pro,Y523,1,899.0,44.95,True,899.0
6531,2023-03-21,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Majid,Eubayd,MAJID.EUBAYD@MAIL.COM,5247832155,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,F650,7,229.0,64.12,True,1603.0
6532,2023-03-21,United Arab Emirates,dubai,db02,25.2048,55.2708,Ayham,Alriys,ayham.alriys@mail.com,5766486214,Gaming Console,Nintendo Switch,Nintendo Switch OLED,K315,1,349.0,0.0,True,349.0
6533,2023-03-21,Saudi Arabia,jeddah,jd03,21.4858,39.1925,Abd alrazzaq,Alhusayn,abd alrazzaq.alhusayn@mail.com,5711452759,Gaming Console,Nintendo Switch,Nintendo Switch OLED,R814,1,349.0,13.96,True,349.0
6534,2023-03-21,Saudi Arabia,aseer,as01,18.2311,42.5004,Samir,Abu,samir.abu@mail.com,5653314286,Laptop,HP Envy,Envy x360,W956,1,899.0,62.93,False,899.0
6535,2023-03-21,Egypt,asyut,at01,27.1809,31.1837,Ghada,Hawria,GHADA.HAWRIA@MAIL.COM,5113507704,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,Z901,1,199.0,9.95,True,199.0
6536,2023-03-21,Saudi Arabia,riyadh,rd03,24.7743,46.7386,Hanan,Salam,Hanan.salam@mail.com,5638117884,Smartphone,Oppo Find,Oppo Find X4 Neo,Y716,1,549.0,0.0,False,549.0
6537,2023-03-21,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Jalal,Alsyd,Jalal.alsyd@mail.com,5700671384,Smartwatch,Samsung Galaxy,Galaxy Watch 4,K315,1,349.0,20.94,True,349.0
6538,2023-03-21,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Omar,Alqintar,OMAR.ALQINTAR@MAIL.COM,5665272831,Headphones,Jabra Elite,Jabra Elite 75t,O251,1,179.0,10.74,True,179.0
6539,2023-03-21,Syria,aleppo,al01,36.2021,37.1343,Muhamad,Iibrahim,muhamad.iibrahim@mail.com,5306411881,Smart Speaker,Amazon Echo,Echo Dot (4th Gen),C631,1,49.0,3.92,False,49.0
